p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.00172254806228	0.0165795250994	GO:0030279	b	5	negative regulation of ossification	3488; 4208	ENSG00000115461; ENSG00000081189	70	38
0.00230445022288	0.0553068053492	GO:0046620	b	4	regulation of organ growth	3084; 4208	ENSG00000081189; ENSG00000157168	80	44
0.00230445022288	0.0553068053492	GO:0007422	b	4	peripheral nervous system development	3084; 4744	ENSG00000100285; ENSG00000157168	76	44
0.00240928498343	0.0144557099006	GO:0005125	m	4	cytokine activity	3084; 27189	ENSG00000124391; ENSG00000157168	222	45
0.00248553468056	0.0803656213381	GO:0061061	b	3	muscle structure development	3084; 3488; 4208; 6935	ENSG00000148516; ENSG00000115461; ENSG00000081189; ENSG00000157168	583	362
0.00381651744064	0.0277606824749	GO:0051249	b	5	regulation of lymphocyte activation	3109; 4208; 6935	ENSG00000148516; ENSG00000242574; ENSG00000081189	371	197
0.00397215642436	0.0641720098531	GO:0003231	b	4	cardiac ventricle development	3084; 4208	ENSG00000081189; ENSG00000157168	95	58
0.00410752901765	0.0641720098531	GO:1901861	b	4	regulation of muscle tissue development	3084; 4208	ENSG00000081189; ENSG00000157168	105	59
0.00410752901765	0.0277606824749	GO:0016202	b	5	regulation of striated muscle tissue development	3084; 4208	ENSG00000081189; ENSG00000157168	104	59
0.00424503293613	0.0832764011263	GO:0003206	b	3	cardiac chamber morphogenesis	3084; 4208	ENSG00000081189; ENSG00000157168	103	60
0.00424503293613	0.0277606824749	GO:0048634	b	5	regulation of muscle organ development	3084; 4208	ENSG00000081189; ENSG00000157168	106	60
0.00432634012595	0.0277606824749	GO:0014706	b	5	striated muscle tissue development	3084; 3488; 4208	ENSG00000115461; ENSG00000081189; ENSG00000157168	342	206
0.00462671326066	0.041640419346	GO:0005765	c	4	lysosomal membrane	1356; 3109; 25851	ENSG00000242574; ENSG00000205356; ENSG00000047457	254	211
0.00481290073898	0.0641720098531	GO:0060537	b	4	muscle tissue development	3084; 3488; 4208	ENSG00000115461; ENSG00000081189; ENSG00000157168	356	214
0.00481290073898	0.0641720098531	GO:0007517	b	4	muscle organ development	3084; 3488; 4208	ENSG00000115461; ENSG00000081189; ENSG00000157168	360	214
0.00481623036785	0.0832764011263	GO:0048771	b	3	tissue remodeling	3488; 4208	ENSG00000115461; ENSG00000081189	141	64
0.00553445339459	0.0306756772686	GO:0071407	b	5	cellular response to organic cyclic compound	3488; 4208; 4744	ENSG00000100285; ENSG00000115461; ENSG00000081189	366	225
0.00557739586703	0.0306756772686	GO:0035051	b	5	cardiocyte differentiation	3084; 4208	ENSG00000081189; ENSG00000157168	112	69
0.00563621847008	0.0832764011263	GO:0071495	b	3	cellular response to endogenous stimulus	3084; 3488; 4208; 4744; 6935	ENSG00000148516; ENSG00000100285; ENSG00000115461; ENSG00000081189; ENSG00000157168	1147	738
0.00581219074387	0.0697462889264	GO:0002694	b	4	regulation of leukocyte activation	3109; 4208; 6935	ENSG00000148516; ENSG00000242574; ENSG00000081189	428	229
0.00672962472843	0.0345454069393	GO:0045667	b	5	regulation of osteoblast differentiation	3488; 4208	ENSG00000115461; ENSG00000081189	108	76
0.00685011631326	0.0747285415992	GO:0050865	b	4	regulation of cell activation	3109; 4208; 6935	ENSG00000148516; ENSG00000242574; ENSG00000081189	459	243
0.00690236492087	0.0832764011263	GO:0003205	b	3	cardiac chamber development	3084; 4208	ENSG00000081189; ENSG00000157168	124	77
0.00724600675079	0.0814813859122	GO:0005774	c	3	vacuolar membrane	1356; 3109; 25851	ENSG00000242574; ENSG00000205356; ENSG00000047457	305	248
0.00779616281582	0.0832764011263	GO:0035265	b	3	organ growth	3084; 4208	ENSG00000081189; ENSG00000157168	142	82
0.00798089759953	0.0798089759953	GO:0007416	b	4	synapse assembly	3084; 4208	ENSG00000081189; ENSG00000157168	129	83
0.00873954492204	0.0806727223573	GO:0030879	b	4	mammary gland development	3084; 3488	ENSG00000115461; ENSG00000157168	141	87
0.00877804728126	0.0832764011263	GO:0001775	b	3	cell activation	2157; 3109; 4208; 6935	ENSG00000185010; ENSG00000242574; ENSG00000081189; ENSG00000148516	935	516
0.00932027504382	0.0832764011263	GO:0009887	b	3	organ morphogenesis	3084; 3488; 4208; 6935	ENSG00000148516; ENSG00000115461; ENSG00000081189; ENSG00000157168	924	525
0.00944371559164	0.0832764011263	GO:0010243	b	3	response to organonitrogen compound	3488; 4208; 4744; 6935	ENSG00000148516; ENSG00000100285; ENSG00000115461; ENSG00000081189	827	527
0.00973173063166	0.0448773010807	GO:0070663	b	5	regulation of leukocyte proliferation	3109; 4208	ENSG00000242574; ENSG00000081189	198	92
0.00990797556327	0.0448773010807	GO:0051962	b	5	positive regulation of nervous system development	3084; 4208; 6935	ENSG00000148516; ENSG00000081189; ENSG00000157168	415	278
