p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.000739065361384	0.0801885917101	GO:0055093	b	3	response to hyperoxia	664; 857; 1026; 1958; 4508; 4519; 10533	ENSG00000198727; ENSG00000105974; ENSG00000176171; ENSG00000120738; ENSG00000124762; ENSG00000197548; ENSG00000198899	30	20
0.000739065361384	0.126770561046	GO:0036296	b	4	response to increased oxygen levels	664; 857; 1026; 1958; 4508; 4519; 10533	ENSG00000198727; ENSG00000105974; ENSG00000176171; ENSG00000120738; ENSG00000124762; ENSG00000197548; ENSG00000198899	30	20
0.000753689423578	0.126770561046	GO:0048477	b	4	oogenesis	472; 891; 1618; 1730; 2067; 3074; 6790; 9757; 9985; 11144	ENSG00000147202; ENSG00000272333; ENSG00000100918; ENSG00000100206; ENSG00000149311; ENSG00000087586; ENSG00000134057; ENSG00000092345; ENSG00000049860; ENSG00000012061	74	38
0.000793745936472	0.0253998699671	GO:0000780	c	5	condensed nuclear chromosome, centromeric region	891; 1058; 5347; 6790; 9212; 9985	ENSG00000166851; ENSG00000178999; ENSG00000100918; ENSG00000087586; ENSG00000115163; ENSG00000134057	16	15
0.000818295583165	0.13174558889	GO:0016528	c	4	sarcoplasm	286; 811; 817; 1760; 3270; 3708; 6261; 7057; 7060; 10335; 55151	ENSG00000150995; ENSG00000113296; ENSG00000095209; ENSG00000179218; ENSG00000104936; ENSG00000145349; ENSG00000137801; ENSG00000029534; ENSG00000196218; ENSG00000072952; ENSG00000130528	67	45
0.00112531938811	0.162045991888	GO:0071814	m	3	protein-lipid complex binding	336; 3949; 7057; 7436; 7804	ENSG00000157193; ENSG00000130164; ENSG00000137801; ENSG00000158874; ENSG00000147852	24	11
0.00112531938811	0.166435118595	GO:0071813	m	4	lipoprotein particle binding	336; 3949; 7057; 7436; 7804	ENSG00000157193; ENSG00000130164; ENSG00000137801; ENSG00000158874; ENSG00000147852	24	11
0.00114499463672	0.2858669943	GO:0071248	b	5	cellular response to metal ion	664; 706; 811; 817; 891; 1800; 2353; 2354; 3077; 3727; 4501; 4502; 4884; 4968; 29957	ENSG00000187193; ENSG00000114026; ENSG00000010704; ENSG00000179218; ENSG00000145349; ENSG00000176171; ENSG00000100300; ENSG00000015413; ENSG00000125740; ENSG00000125148; ENSG00000130522; ENSG00000170345; ENSG00000085491; ENSG00000134057; ENSG00000171246	123	76
0.00129594540294	0.0276468352628	GO:0000778	c	5	condensed nuclear chromosome kinetochore	891; 1058; 5347; 9985	ENSG00000166851; ENSG00000100918; ENSG00000134057; ENSG00000115163	7	7
0.00136961812743	0.0725897607535	GO:0005509	m	5	calcium ion binding	81; 302; 306; 811; 824; 1000; 1047; 1462; 1606; 1951; 2199; 3270; 3309; 3949; 4326; 4924; 5589; 5816; 6275; 7057; 7060; 7093; 7436; 7804; 9066; 9353; 9746; 10398; 10518; 57124; 147372; 84698; 84766; 23061; 55959; 57333; 222256; 58498; 26256; 124583; 92211; 92291; 27306; 29957; 64168; 64386	ENSG00000197226; ENSG00000011347; ENSG00000174807; ENSG00000130175; ENSG00000008300; ENSG00000198598; ENSG00000130038; ENSG00000085491; ENSG00000104805; ENSG00000128536; ENSG00000095587; ENSG00000130402; ENSG00000008516; ENSG00000113296; ENSG00000145147; ENSG00000179218; ENSG00000148600; ENSG00000065357; ENSG00000196562; ENSG00000136425; ENSG00000130528; ENSG00000106631; ENSG00000183287; ENSG00000101335; ENSG00000196154; ENSG00000130164; ENSG00000139182; ENSG00000171302; ENSG00000147852; ENSG00000170558; ENSG00000163520; ENSG00000180881; ENSG00000142552; ENSG00000038427; ENSG00000044574; ENSG00000182718; ENSG00000100362; ENSG00000153132; ENSG00000163106; ENSG00000157193; ENSG00000137801; ENSG00000162909; ENSG00000162949; ENSG00000138772; ENSG00000154040; ENSG00000123119	687	356
0.00141751774702	0.0652058163631	GO:1901505	m	2	carbohydrate derivative transporter activity	284439; 3177; 55508; 7436; 11046; 23443; 26503; 29957	ENSG00000130958; ENSG00000174669; ENSG00000175782; ENSG00000119899; ENSG00000117620; ENSG00000085491; ENSG00000181035; ENSG00000147852	34	28
0.0016710321319	0.234223003821	GO:0051591	b	4	response to cAMP	682; 1958; 2353; 2354; 3488; 3727; 3939; 6720; 6781; 7010; 7425; 50507	ENSG00000128564; ENSG00000072310; ENSG00000134333; ENSG00000159167; ENSG00000120738; ENSG00000172270; ENSG00000125740; ENSG00000115461; ENSG00000130522; ENSG00000170345; ENSG00000120156; ENSG00000086991	100	56
0.0017992985794	0.166435118595	GO:0050998	m	4	nitric-oxide synthase binding	817; 857; 1000; 1785; 6640	ENSG00000170558; ENSG00000145349; ENSG00000101400; ENSG00000105974; ENSG00000079805	14	12
0.00207740412668	0.180318678196	GO:0030917	b	3	midbrain-hindbrain boundary development	3280; 23648; 84678	ENSG00000089094; ENSG00000114315; ENSG00000157216	9	4
0.00243726010836	0.207167109211	GO:0097223	c	2	sperm part	203; 682; 811; 857; 1198; 3074; 9101; 11020; 11092; 90423; 117155; 55329; 26256	ENSG00000179335; ENSG00000250565; ENSG00000105974; ENSG00000100360; ENSG00000179218; ENSG00000166762; ENSG00000172270; ENSG00000154040; ENSG00000106992; ENSG00000165698; ENSG00000138592; ENSG00000049860; ENSG00000138587	128	66
0.0024383969369	0.292955974848	GO:0031100	b	4	organ regeneration	133; 306; 336; 780; 857; 1026; 3077; 4519; 5228; 7010; 7351	ENSG00000198727; ENSG00000148926; ENSG00000175567; ENSG00000105974; ENSG00000010704; ENSG00000124762; ENSG00000204580; ENSG00000120156; ENSG00000119630; ENSG00000138772; ENSG00000158874	75	51
0.0031872213227	0.230542342342	GO:0009994	b	3	oocyte differentiation	472; 891; 1618; 6790; 9757; 9985; 11144	ENSG00000272333; ENSG00000100918; ENSG00000100206; ENSG00000149311; ENSG00000087586; ENSG00000092345; ENSG00000134057	45	25
0.00323471556143	0.511085058706	GO:0001917	c	3	photoreceptor inner segment	1785; 4647; 10518; 10681; 53904; 23035	ENSG00000040199; ENSG00000137474; ENSG00000095777; ENSG00000069966; ENSG00000136425; ENSG00000079805	37	19
0.0033562000639	0.270174105144	GO:0005876	c	4	spindle microtubule	331; 983; 5347; 6790; 6907; 9212; 9735; 79884; 55142; 252969; 27175	ENSG00000166851; ENSG00000170312; ENSG00000154328; ENSG00000101966; ENSG00000178999; ENSG00000184445; ENSG00000164114; ENSG00000087586; ENSG00000101849; ENSG00000137814; ENSG00000037042	58	53
0.00367647639311	0.50041445078	GO:0006304	b	5	DNA modification	672; 2353; 4350; 4552; 4968; 8363; 8364; 79661; 79813; 84164; 54496; 23583; 252969; 221120	ENSG00000103152; ENSG00000114026; ENSG00000124275; ENSG00000197061; ENSG00000100325; ENSG00000181090; ENSG00000123415; ENSG00000012048; ENSG00000166199; ENSG00000197238; ENSG00000170345; ENSG00000154328; ENSG00000132600; ENSG00000140398	122	77
0.00395860054049	0.50041445078	GO:0036065	b	5	fucosylation	2524; 2526; 170384; 7057; 51006	ENSG00000196371; ENSG00000137801; ENSG00000176920; ENSG00000080189; ENSG00000196968	23	14
0.00408015706306	0.25296973791	GO:0048266	b	3	behavioral response to pain	706; 2904; 7057; 7060	ENSG00000273079; ENSG00000137801; ENSG00000100300; ENSG00000113296	17	9
0.00408015706306	0.225501745596	GO:0005537	m	4	mannose binding	682; 4074; 10960; 3998	ENSG00000074695; ENSG00000003056; ENSG00000169223; ENSG00000172270	18	9
0.00461962842876	0.485638438573	GO:0044724	b	4	single-organism carbohydrate catabolic process	1486; 2524; 2526; 3074; 3939; 4967; 5214; 5230; 5256; 5465; 5571; 957; 9942; 79660; 83440; 54541; 26007	ENSG00000159322; ENSG00000049860; ENSG00000044446; ENSG00000173281; ENSG00000134333; ENSG00000187097; ENSG00000196371; ENSG00000105953; ENSG00000093217; ENSG00000168209; ENSG00000067057; ENSG00000186951; ENSG00000149476; ENSG00000181929; ENSG00000117151; ENSG00000176920; ENSG00000102144	137	104
0.0048757134183	0.351051366118	GO:0097371	m	3	MDM2/MDM4 family protein binding	857; 5465; 55159	ENSG00000186951; ENSG00000168411; ENSG00000105974	6	5
0.0048757134183	0.225501745596	GO:0005113	m	4	patched binding	857; 891; 6608	ENSG00000128602; ENSG00000134057; ENSG00000105974	8	5
0.00492662331027	0.50041445078	GO:0032091	b	5	negative regulation of protein binding	302; 857; 3077; 3309; 5465; 5899; 6790; 9212; 10273; 57669	ENSG00000103266; ENSG00000105974; ENSG00000044574; ENSG00000144118; ENSG00000010704; ENSG00000178999; ENSG00000182718; ENSG00000115109; ENSG00000186951; ENSG00000087586	68	48
0.00522459227881	0.488209122942	GO:0002040	b	4	sprouting angiogenesis	1948; 5228; 5607; 7010; 7057; 9353; 9723; 79733; 147372	ENSG00000125266; ENSG00000119630; ENSG00000183287; ENSG00000145147; ENSG00000170381; ENSG00000137801; ENSG00000120156; ENSG00000137764; ENSG00000129173	58	41
0.00619635183179	0.336152086875	GO:1901698	b	3	response to nitrogen compound	133; 207; 333; 412; 477; 598; 672; 682; 706; 824; 857; 983; 1026; 1307; 1316; 1398; 1490; 1785; 1800; 1958; 2353; 2354; 2549; 2788; 2937; 3488; 3727; 3939; 4086; 4519; 4540; 4541; 4968; 5164; 5465; 5571; 5575; 5576; 5747; 5899; 5919; 6261; 6520; 6720; 6781; 7010; 7057; 7249; 7351; 7425; 7436; 8836; 8890; 9114; 9353; 9852; 11132; 90423; 50507; 51593; 53358; 55328; 23304; 23657; 57761	ENSG00000184719; ENSG00000114302; ENSG00000159167; ENSG00000072310; ENSG00000170312; ENSG00000169398; ENSG00000005882; ENSG00000101255; ENSG00000015413; ENSG00000178567; ENSG00000125740; ENSG00000186951; ENSG00000087087; ENSG00000176533; ENSG00000086991; ENSG00000198727; ENSG00000196218; ENSG00000159720; ENSG00000170365; ENSG00000100983; ENSG00000144118; ENSG00000145147; ENSG00000024048; ENSG00000142208; ENSG00000124762; ENSG00000148082; ENSG00000120156; ENSG00000188191; ENSG00000130522; ENSG00000170345; ENSG00000142330; ENSG00000105290; ENSG00000079805; ENSG00000106538; ENSG00000181929; ENSG00000198786; ENSG00000018625; ENSG00000084636; ENSG00000171552; ENSG00000172270; ENSG00000012048; ENSG00000250565; ENSG00000109458; ENSG00000118523; ENSG00000167193; ENSG00000128564; ENSG00000175567; ENSG00000148926; ENSG00000114026; ENSG00000105974; ENSG00000134333; ENSG00000168003; ENSG00000103197; ENSG00000151012; ENSG00000120738; ENSG00000100300; ENSG00000115211; ENSG00000198695; ENSG00000137801; ENSG00000137563; ENSG00000115461; ENSG00000162909; ENSG00000067082; ENSG00000101846; ENSG00000147852	910	581
0.00620078727732	0.50041445078	GO:0019216	b	5	regulation of lipid metabolic process	207; 336; 672; 706; 857; 3491; 3638; 3949; 5163; 5164; 5465; 5747; 5919; 55697; 6720; 7010; 9975; 10273; 80207; 55066; 23409; 57761; 27122; 3170	ENSG00000103266; ENSG00000072310; ENSG00000169398; ENSG00000005882; ENSG00000090857; ENSG00000152256; ENSG00000125741; ENSG00000186951; ENSG00000158874; ENSG00000101255; ENSG00000142208; ENSG00000120156; ENSG00000174738; ENSG00000050165; ENSG00000186480; ENSG00000130164; ENSG00000142871; ENSG00000125798; ENSG00000103043; ENSG00000012048; ENSG00000105974; ENSG00000089163; ENSG00000100300; ENSG00000106538	273	170
0.00636146050045	0.235374038517	GO:0055102	m	4	lipase inhibitor activity	302; 306; 336; 390940	ENSG00000138772; ENSG00000234465; ENSG00000158874; ENSG00000182718	18	10
0.00674666373478	0.515813109177	GO:0044241	b	4	lipid digestion	336; 3949	ENSG00000130164; ENSG00000158874	18	2
0.00674666373478	0.515813109177	GO:0021555	b	4	midbrain-hindbrain boundary morphogenesis	3280; 84678	ENSG00000114315; ENSG00000089094	4	2
0.00674666373478	0.50041445078	GO:2001188	b	5	regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell	3109; 3958	ENSG00000131981; ENSG00000242574	3	2
0.00674666373478	0.50041445078	GO:0006030	b	5	chitin metabolic process	66005; 1486	ENSG00000117151; ENSG00000177830	7	2
0.00674666373478	0.178786588972	GO:0038025	m	5	reelin receptor activity	7436; 7804	ENSG00000157193; ENSG00000147852	2	2
0.00674666373478	0.178786588972	GO:0004568	m	5	chitinase activity	66005; 1486	ENSG00000117151; ENSG00000177830	7	2
0.00719173711584	0.50041445078	GO:0032570	b	5	response to progesterone	706; 857; 2353; 2354; 6720; 7057	ENSG00000072310; ENSG00000105974; ENSG00000100300; ENSG00000137801; ENSG00000125740; ENSG00000170345	38	22
0.00721394977094	0.306592865265	GO:0005615	c	2	extracellular space	70; 81; 133; 302; 336; 66005; 659; 780; 811; 966; 1152; 1462; 1486; 1490; 1800; 2878; 3077; 3488; 3911; 3912; 3931; 3949; 3958; 4282; 4681; 4924; 5216; 5228; 5806; 6170; 6275; 6374; 6781; 7057; 7060; 7425; 7436; 55959; 8347; 8836; 9353; 9518; 9723; 10234; 10518; 10960; 7035; 147372; 114904; 79887; 283659; 55328; 23452; 23549; 123920; 27122; 10208; 10404; 64319; 22897; 65251	ENSG00000184719; ENSG00000121316; ENSG00000213398; ENSG00000130702; ENSG00000198093; ENSG00000180596; ENSG00000123992; ENSG00000133466; ENSG00000015413; ENSG00000137563; ENSG00000163735; ENSG00000156860; ENSG00000091136; ENSG00000104805; ENSG00000158874; ENSG00000183287; ENSG00000038427; ENSG00000132952; ENSG00000113296; ENSG00000145147; ENSG00000169223; ENSG00000179218; ENSG00000128606; ENSG00000130402; ENSG00000196154; ENSG00000163661; ENSG00000196562; ENSG00000131981; ENSG00000136425; ENSG00000158747; ENSG00000050165; ENSG00000177830; ENSG00000198918; ENSG00000104324; ENSG00000119630; ENSG00000010704; ENSG00000130164; ENSG00000159167; ENSG00000204580; ENSG00000211445; ENSG00000147852; ENSG00000118523; ENSG00000108518; ENSG00000128564; ENSG00000159251; ENSG00000148926; ENSG00000166450; ENSG00000182718; ENSG00000140931; ENSG00000110274; ENSG00000136859; ENSG00000137801; ENSG00000166165; ENSG00000115461; ENSG00000240972; ENSG00000085063; ENSG00000003436; ENSG00000117151; ENSG00000130513; ENSG00000170381; ENSG00000204217	1338	543
0.00746098810681	0.522890916486	GO:0016052	b	4	carbohydrate catabolic process	1486; 2524; 2526; 3074; 3939; 4967; 5214; 5230; 5256; 5465; 5571; 957; 9942; 79660; 83440; 54541; 26007	ENSG00000159322; ENSG00000049860; ENSG00000044446; ENSG00000173281; ENSG00000134333; ENSG00000187097; ENSG00000196371; ENSG00000105953; ENSG00000093217; ENSG00000168209; ENSG00000067057; ENSG00000186951; ENSG00000149476; ENSG00000181929; ENSG00000117151; ENSG00000176920; ENSG00000102144	146	109
0.00812162400509	0.525406599098	GO:0048545	b	4	response to steroid hormone	133; 306; 336; 412; 477; 672; 706; 811; 857; 1026; 1490; 1958; 2353; 2354; 3931; 3939; 4968; 5465; 5914; 6720; 6781; 6790; 7010; 7057; 9353; 9975; 10081; 90665; 285464; 4537	ENSG00000072310; ENSG00000179218; ENSG00000125740; ENSG00000186951; ENSG00000090470; ENSG00000158874; ENSG00000198840; ENSG00000145147; ENSG00000213398; ENSG00000124762; ENSG00000120156; ENSG00000170345; ENSG00000174738; ENSG00000018625; ENSG00000159167; ENSG00000012048; ENSG00000118523; ENSG00000114026; ENSG00000148926; ENSG00000105974; ENSG00000134333; ENSG00000092377; ENSG00000179979; ENSG00000120738; ENSG00000100300; ENSG00000137801; ENSG00000087586; ENSG00000101846; ENSG00000138772; ENSG00000131759	408	231
0.00837595100088	0.37926578958	GO:0042493	b	3	response to drug	70; 336; 706; 811; 857; 891; 1026; 1800; 1958; 2353; 2354; 2556; 2730; 2869; 3727; 3939; 4502; 4519; 4609; 4968; 5228; 5243; 5911; 6720; 7057; 7436; 7804; 8836; 9647; 113235; 84084; 55696	ENSG00000072310; ENSG00000085563; ENSG00000015413; ENSG00000125740; ENSG00000158874; ENSG00000198727; ENSG00000179218; ENSG00000124762; ENSG00000125148; ENSG00000130522; ENSG00000170345; ENSG00000076351; ENSG00000086589; ENSG00000147852; ENSG00000222014; ENSG00000119630; ENSG00000198873; ENSG00000100034; ENSG00000159251; ENSG00000114026; ENSG00000105974; ENSG00000134333; ENSG00000120738; ENSG00000100300; ENSG00000157193; ENSG00000136997; ENSG00000137801; ENSG00000137563; ENSG00000125249; ENSG00000011677; ENSG00000023909; ENSG00000134057	420	251
0.00873884307788	0.37926578958	GO:0010243	b	3	response to organonitrogen compound	133; 207; 333; 412; 477; 598; 672; 682; 706; 824; 857; 983; 1026; 1307; 1316; 1398; 1490; 1785; 1958; 2353; 2354; 2549; 2788; 2937; 3488; 3727; 3939; 4519; 4540; 4541; 4968; 5164; 5465; 5571; 5575; 5576; 5747; 5919; 6261; 6720; 6781; 7010; 7249; 7351; 7425; 7436; 8836; 8890; 9114; 9353; 9852; 11132; 90423; 50507; 53358; 55328; 23304; 23657; 57761	ENSG00000184719; ENSG00000114302; ENSG00000159167; ENSG00000072310; ENSG00000170312; ENSG00000169398; ENSG00000005882; ENSG00000101255; ENSG00000178567; ENSG00000125740; ENSG00000186951; ENSG00000176533; ENSG00000086991; ENSG00000198727; ENSG00000196218; ENSG00000159720; ENSG00000100983; ENSG00000145147; ENSG00000024048; ENSG00000142208; ENSG00000124762; ENSG00000148082; ENSG00000120156; ENSG00000188191; ENSG00000130522; ENSG00000170345; ENSG00000142330; ENSG00000105290; ENSG00000079805; ENSG00000106538; ENSG00000181929; ENSG00000198786; ENSG00000018625; ENSG00000084636; ENSG00000171552; ENSG00000172270; ENSG00000012048; ENSG00000250565; ENSG00000109458; ENSG00000118523; ENSG00000167193; ENSG00000128564; ENSG00000175567; ENSG00000148926; ENSG00000114026; ENSG00000105974; ENSG00000134333; ENSG00000103197; ENSG00000151012; ENSG00000120738; ENSG00000100300; ENSG00000115211; ENSG00000198695; ENSG00000137563; ENSG00000115461; ENSG00000162909; ENSG00000067082; ENSG00000101846; ENSG00000147852	827	527
0.00915733884683	0.550094426442	GO:0071455	b	4	cellular response to hyperoxia	857; 1958; 10533	ENSG00000197548; ENSG00000120738; ENSG00000105974	8	6
0.00915733884683	0.282351281111	GO:0030228	m	4	lipoprotein particle receptor activity	3949; 7436; 7804	ENSG00000157193; ENSG00000130164; ENSG00000147852	14	6
0.00915733884683	0.50041445078	GO:0036295	b	5	cellular response to increased oxygen levels	857; 1958; 10533	ENSG00000197548; ENSG00000120738; ENSG00000105974	8	6
0.00935354113608	0.50041445078	GO:0006706	b	5	steroid catabolic process	412; 8630; 55809; 51171	ENSG00000101846; ENSG00000124496; ENSG00000087076; ENSG00000025423	24	11
0.00935354113608	0.50041445078	GO:0035404	b	5	histone-serine phosphorylation	472; 891; 6790; 9212	ENSG00000178999; ENSG00000149311; ENSG00000087586; ENSG00000134057	11	11
0.00935354113608	0.50041445078	GO:0070986	b	5	left/right axis specification	6608; 51668; 55329; 57669	ENSG00000138587; ENSG00000128602; ENSG00000081870; ENSG00000115109	15	11
