p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.00401789742377	0.218975409596	GO:0032098	b	3	regulation of appetite	583; 585; 4925; 51738	ENSG00000070081; ENSG00000125124; ENSG00000140463; ENSG00000157017	23	9
0.00401789742377	0.218975409596	GO:0048266	b	3	behavioral response to pain	706; 773; 6335; 7057	ENSG00000141837; ENSG00000137801; ENSG00000169432; ENSG00000100300	17	9
0.0040235643016	0.38927984618	GO:0010634	b	5	positive regulation of epithelial cell migration	306; 659; 5216; 6662; 6714; 7057; 10013; 10519; 147372; 3037; 152007; 23473; 27086	ENSG00000197122; ENSG00000094631; ENSG00000131375; ENSG00000122694; ENSG00000185043; ENSG00000137801; ENSG00000114861; ENSG00000125398; ENSG00000138772; ENSG00000108518; ENSG00000170961; ENSG00000204217; ENSG00000183287	97	70
0.00427450431945	0.402753295877	GO:0071621	b	4	granulocyte chemotaxis	3958; 5144; 5919; 6376; 7057; 9353; 83700; 57118	ENSG00000113448; ENSG00000166086; ENSG00000145147; ENSG00000006210; ENSG00000106538; ENSG00000137801; ENSG00000131981; ENSG00000183049	97	33
0.00479458785831	0.232271145136	GO:0021537	b	3	telencephalon development	306; 583; 585; 2932; 3280; 650; 4192; 6496; 6900; 7804; 9353; 9928; 10371; 10533; 2049; 79648; 22809; 23236; 23322; 64211; 389549; 64919	ENSG00000075213; ENSG00000147316; ENSG00000138083; ENSG00000145147; ENSG00000140463; ENSG00000169136; ENSG00000197548; ENSG00000127152; ENSG00000114315; ENSG00000089116; ENSG00000125124; ENSG00000110492; ENSG00000182621; ENSG00000103494; ENSG00000125845; ENSG00000128610; ENSG00000082701; ENSG00000157193; ENSG00000182580; ENSG00000184144; ENSG00000118193; ENSG00000138772	225	149
0.00506873172275	0.429828450089	GO:0002685	b	4	regulation of leukocyte migration	613; 811; 3958; 5919; 6376; 6868; 7057; 9353; 83700; 23236; 57118	ENSG00000151694; ENSG00000166086; ENSG00000145147; ENSG00000006210; ENSG00000106538; ENSG00000179218; ENSG00000137801; ENSG00000186716; ENSG00000131981; ENSG00000182621; ENSG00000183049	143	56
0.00528383555185	0.451395207056	GO:0042692	b	5	muscle cell differentiation	88; 694; 811; 832; 891; 1140; 1910; 2932; 3084; 3280; 3399; 650; 3956; 4205; 5530; 6662; 7881; 8470; 9518; 10211; 10533; 11146; 144165; 84033; 150094; 284358; 23236; 25776; 27086; 6443	ENSG00000137312; ENSG00000136160; ENSG00000077549; ENSG00000117318; ENSG00000154556; ENSG00000157168; ENSG00000174842; ENSG00000179218; ENSG00000139174; ENSG00000077522; ENSG00000169282; ENSG00000170175; ENSG00000197548; ENSG00000100097; ENSG00000100211; ENSG00000114315; ENSG00000163069; ENSG00000114861; ENSG00000125398; ENSG00000182621; ENSG00000154358; ENSG00000125845; ENSG00000142178; ENSG00000176909; ENSG00000082701; ENSG00000138814; ENSG00000068305; ENSG00000130513; ENSG00000133639; ENSG00000134057	360	225
0.00626617912994	0.236832265349	GO:0055102	m	4	lipase inhibitor activity	302; 306; 307; 390940	ENSG00000138772; ENSG00000196975; ENSG00000234465; ENSG00000182718	18	10
0.00626617912994	0.929001038387	GO:0008250	c	4	oligosaccharyltransferase complex	6184; 6185; 7991; 84061	ENSG00000163902; ENSG00000102158; ENSG00000118705; ENSG00000104723	10	10
0.00626617912994	0.451395207056	GO:0046459	b	5	short-chain fatty acid metabolic process	54995; 166785; 84693; 55902	ENSG00000124370; ENSG00000131069; ENSG00000151093; ENSG00000151611	15	10
0.00669017698726	0.307748141414	GO:0045174	m	2	glutathione dehydrogenase (ascorbate) activity	9446; 119391	ENSG00000148834; ENSG00000065621	2	2
0.00669017698726	0.561862119113	GO:0005497	m	3	androgen binding	367; 706	ENSG00000169083; ENSG00000100300	4	2
0.00669017698726	0.236832265349	GO:0005534	m	4	galactose binding	2022; 2584	ENSG00000106991; ENSG00000108479	4	2
0.00669017698726	0.236832265349	GO:0070704	m	4	sterol desaturase activity	3992; 6309	ENSG00000109929; ENSG00000149485	2	2
0.00669017698726	0.236832265349	GO:0016672	m	4	oxidoreductase activity, acting on a sulfur group of donors, quinone or similar compound as acceptor	9446; 119391	ENSG00000148834; ENSG00000065621	3	2
0.00669017698726	0.451395207056	GO:0042538	b	5	hyperosmotic salinity response	4519; 6870	ENSG00000198727; ENSG00000169836	7	2
0.00669017698726	0.185652411396	GO:0003948	m	5	N4-(beta-N-acetylglucosaminyl)-L-asparaginase activity	175; 80150	ENSG00000162174; ENSG00000038002	2	2
0.00669017698726	0.185652411396	GO:0000248	m	5	C-5 sterol desaturase activity	3992; 6309	ENSG00000109929; ENSG00000149485	2	2
0.00669017698726	0.185652411396	GO:0050610	m	5	methylarsonate reductase activity	9446; 119391	ENSG00000148834; ENSG00000065621	2	2
0.00706088185167	0.479645683533	GO:0048469	b	4	cell maturation	891; 1028; 1910; 2932; 3280; 6196; 6496; 6790; 6900; 9319; 9928; 11144; 117155; 26256	ENSG00000166762; ENSG00000129757; ENSG00000114315; ENSG00000071242; ENSG00000071539; ENSG00000082701; ENSG00000154040; ENSG00000100206; ENSG00000136160; ENSG00000087586; ENSG00000184144; ENSG00000118193; ENSG00000134057; ENSG00000138083	152	83
0.00706843755669	0.308183877472	GO:0030900	b	3	forebrain development	306; 583; 585; 2173; 2932; 3280; 650; 4192; 5453; 6496; 6714; 6900; 7804; 9353; 9928; 10371; 10395; 10533; 2049; 79648; 79659; 81544; 22809; 23236; 23322; 64211; 389549; 5015; 64919	ENSG00000075213; ENSG00000165588; ENSG00000147316; ENSG00000185668; ENSG00000145147; ENSG00000164741; ENSG00000140463; ENSG00000169136; ENSG00000197548; ENSG00000127152; ENSG00000197122; ENSG00000114315; ENSG00000164434; ENSG00000089116; ENSG00000125124; ENSG00000110492; ENSG00000182621; ENSG00000103494; ENSG00000187240; ENSG00000138083; ENSG00000125845; ENSG00000128610; ENSG00000082701; ENSG00000157193; ENSG00000182580; ENSG00000184144; ENSG00000118193; ENSG00000138772; ENSG00000158555	358	220
0.00731927333978	0.451395207056	GO:0051129	b	5	negative regulation of cellular component organization	302; 367; 585; 822; 832; 891; 991; 2043; 2932; 3956; 3958; 5216; 5347; 5530; 6196; 6714; 6790; 6904; 7057; 7320; 7431; 9087; 9139; 9184; 9353; 9928; 10013; 10201; 10371; 10393; 10395; 10519; 10533; 10769; 11065; 11113; 115209; 51256; 51474; 53335; 54386; 54413; 120114; 54998; 23409; 56937; 57103; 25913; 27243; 130271	ENSG00000145979; ENSG00000075213; ENSG00000094631; ENSG00000050405; ENSG00000117399; ENSG00000124225; ENSG00000130724; ENSG00000172113; ENSG00000175063; ENSG00000185043; ENSG00000089163; ENSG00000128513; ENSG00000196338; ENSG00000154473; ENSG00000166851; ENSG00000071242; ENSG00000145147; ENSG00000077549; ENSG00000141556; ENSG00000169083; ENSG00000140463; ENSG00000131981; ENSG00000197548; ENSG00000100097; ENSG00000042493; ENSG00000197122; ENSG00000078237; ENSG00000026025; ENSG00000119866; ENSG00000164162; ENSG00000108518; ENSG00000164741; ENSG00000122966; ENSG00000119048; ENSG00000152527; ENSG00000182718; ENSG00000175756; ENSG00000078699; ENSG00000165323; ENSG00000145632; ENSG00000166848; ENSG00000082701; ENSG00000138814; ENSG00000154620; ENSG00000137801; ENSG00000087586; ENSG00000118193; ENSG00000162600; ENSG00000116106; ENSG00000134057	557	431
0.00738997526876	0.479645683533	GO:0045168	b	4	cell-cell signaling involved in cell fate commitment	367; 3280; 650; 6496; 6662	ENSG00000125398; ENSG00000125845; ENSG00000169083; ENSG00000114315; ENSG00000138083	34	16
0.00738997526876	0.270189893463	GO:0034451	c	5	centriolar satellite	585; 10211; 10806; 22994; 123811	ENSG00000133393; ENSG00000137312; ENSG00000054282; ENSG00000140463; ENSG00000141577	20	16
0.00748935519233	0.479645683533	GO:0097530	b	4	granulocyte migration	3958; 5144; 5919; 6376; 7057; 9353; 83700; 57118	ENSG00000113448; ENSG00000166086; ENSG00000145147; ENSG00000006210; ENSG00000106538; ENSG00000137801; ENSG00000131981; ENSG00000183049	106	36
0.00758157324512	0.451395207056	GO:0003341	b	5	cilium movement	583; 585; 53340; 55036; 25809; 26256; 27031	ENSG00000141519; ENSG00000100271; ENSG00000125124; ENSG00000113971; ENSG00000064199; ENSG00000154040; ENSG00000140463	43	29
0.0079302602506	0.479645683533	GO:0032886	b	4	regulation of microtubule-based process	583; 585; 832; 891; 1946; 2932; 5347; 6249; 6790; 6904; 10013; 10519; 10769; 79648; 79866; 348235; 55036; 22994; 27243	ENSG00000141519; ENSG00000166851; ENSG00000094631; ENSG00000184349; ENSG00000130779; ENSG00000125124; ENSG00000077549; ENSG00000136122; ENSG00000082701; ENSG00000130724; ENSG00000185043; ENSG00000141556; ENSG00000182628; ENSG00000140463; ENSG00000147316; ENSG00000141577; ENSG00000087586; ENSG00000145632; ENSG00000134057	145	128
0.00871580301492	0.270189893463	GO:0048770	c	5	pigment granule	302; 822; 2644; 3309; 5873; 6184; 6510; 6520; 8934; 9145; 10211; 54843; 23682; 89781	ENSG00000042493; ENSG00000137312; ENSG00000123892; ENSG00000137501; ENSG00000044574; ENSG00000182718; ENSG00000168003; ENSG00000117280; ENSG00000163902; ENSG00000100099; ENSG00000100321; ENSG00000069974; ENSG00000137880; ENSG00000105281	103	85
0.0088869759224	0.352247409288	GO:0021772	b	3	olfactory bulb development	9353; 9928; 10371; 22809; 23322; 389549	ENSG00000075213; ENSG00000128610; ENSG00000145147; ENSG00000118193; ENSG00000169136; ENSG00000103494	35	23
0.0088869759224	0.479645683533	GO:2000273	b	4	positive regulation of receptor activity	88; 150; 302; 6868; 10011; 54413	ENSG00000150594; ENSG00000151694; ENSG00000182718; ENSG00000213523; ENSG00000077522; ENSG00000196338	32	23
0.00904991855723	0.479645683533	GO:0048845	b	4	venous blood vessel morphogenesis	2022; 147372; 57493	ENSG00000106991; ENSG00000173706; ENSG00000183287	9	6
0.00904991855723	0.45993353583	GO:0071801	b	5	regulation of podosome assembly	822; 6714; 64147	ENSG00000042493; ENSG00000088727; ENSG00000197122	11	6
